CustomerID,CustomerCode,FirstName,LastName,FullName,Gender,DOB,Age,AgeGroup,Email,Phone,City,State,Region,Pincode,RegistrationDate,CustomerSegment,PreferredCategory,IsPrimeMember,IsActive
C002482,CUST002482,Ekaraj,Balakrishnan,Ekaraj Balakrishnan,Male,1980-09-08,45,45-54,ekaraj.balakrishnan10@gmail.com,1209966763,Raipur,Chhattisgarh,Central,492001,2025-04-14,New,Fashion,False,True
C002483,CUST002483,Vaishnavi,Gade,Vaishnavi Gade,Female,1966-09-01,59,55+,vaishnavi.gade420@gmail.com,4836567071,Thiruvananthapuram,Kerala,South,695001,2024-05-24,New,Home & Kitchen,True,True
C002484,CUST002484,Aadhya,Palan,Aadhya Palan,Female,1993-01-31,33,25-34,aadhya.palan319@gmail.com,9677054673,Guwahati,Assam,East,781001,2023-02-14,Premium,Home & Kitchen,False,True
C002485,CUST002485,Keya,Borra,Keya Borra,Female,1992-03-09,34,25-34,keya.borra903@gmail.com,5468873058,Warangal,Telangana,South,506002,2024-06-20,New,Electronics,False,True
C002486,CUST002486,Zayan,Sanghvi,Zayan Sanghvi,Male,2001-10-21,24,18-24,zayan.sanghvi74@gmail.com,3129266254,Guwahati,Assam,East,781001,2024-08-15,New,Books,False,True
C002487,CUST002487,Yachana,Trivedi,Yachana Trivedi,Female,1968-10-17,57,55+,yachana.trivedi726@gmail.com,0401461597,Gwalior,Madhya Pradesh,Central,474001,2025-09-18,Premium,Sports,True,True
C002488,CUST002488,Abha,Baria,Abha Baria,Female,1967-03-22,59,55+,abha.baria989@gmail.com,7388546734,Asansol,West Bengal,East,713301,2026-01-07,Regular,Beauty,False,True
C002489,CUST002489,Yuvraj,Mandal,Yuvraj Mandal,Male,1982-01-31,44,35-44,yuvraj.mandal287@gmail.com,0894131985,Gurugram,Haryana,North,122001,2025-08-03,Regular,Fashion,True,True
C002490,CUST002490,Saanvi,Tank,Saanvi Tank,Female,1970-02-01,56,55+,saanvi.tank413@gmail.com,0542842511,Amritsar,Punjab,North,143001,2023-08-03,Regular,Books,True,True
C002491,CUST002491,Chameli,Barman,Chameli Barman,Female,1978-11-03,47,45-54,chameli.barman264@gmail.com,9429412597,Ahmedabad,Gujarat,West,380001,2026-01-23,Regular,Sports,False,True
C002492,CUST002492,Anita,Kari,Anita Kari,Female,1974-12-22,51,45-54,anita.kari329@gmail.com,6766062895,Guwahati,Assam,East,781001,2026-06-20,Regular,Home & Kitchen,False,True
C002493,CUST002493,Balendra,Jaggi,Balendra Jaggi,Male,1986-07-23,39,35-44,balendra.jaggi137@gmail.com,7838744308,Indore,Madhya Pradesh,West,452001,2024-11-27,Regular,Home & Kitchen,False,True
C002494,CUST002494,Chandresh,Uppal,Chandresh Uppal,Male,1978-11-09,47,45-54,chandresh.uppal379@gmail.com,3970266382,Bilaspur,Chhattisgarh,Central,495001,2026-05-11,Regular,Electronics,False,True
C002495,CUST002495,Aarnav,Sodhi,Aarnav Sodhi,Male,1973-10-23,52,45-54,aarnav.sodhi90@gmail.com,8513311786,Guwahati,Assam,East,781001,2025-02-20,Premium,Electronics,False,True
C002496,CUST002496,Baghyawati,Om,Baghyawati Om,Female,1995-04-08,31,25-34,baghyawati.om836@gmail.com,1928892030,Cuttack,Odisha,East,753001,2023-05-07,New,Beauty,False,True
C002497,CUST002497,Garima,Wali,Garima Wali,Female,1995-09-09,30,25-34,garima.wali112@gmail.com,5892303606,Pune,Maharashtra,West,411001,2025-05-12,Regular,Grocery,False,True
C002498,CUST002498,Urvashi,Suresh,Urvashi Suresh,Female,2001-07-15,24,18-24,urvashi.suresh618@gmail.com,4972655713,Indore,Madhya Pradesh,West,452001,2025-02-01,Regular,Grocery,False,True
C002499,CUST002499,Tanmayi,Manda,Tanmayi Manda,Female,2004-09-09,21,18-24,tanmayi.manda952@gmail.com,1453752574,Hyderabad,Telangana,South,500001,2024-09-03,Regular,Beauty,True,True
C002500,CUST002500,Neha,Vasa,Neha Vasa,Female,2001-09-03,24,18-24,neha.vasa451@gmail.com,9901851115,Noida,Uttar Pradesh,North,201301,2024-07-15,Regular,Sports,False,True
C002501,CUST002501,Upma,Soni,Upma Soni,Female,1982-06-21,44,35-44,upma.soni819@gmail.com,5764670506,Chandigarh,Chandigarh,North,160017,2023-04-13,Regular,Grocery,True,True
C002502,CUST002502,Zinal,Andra,Zinal Andra,Female,2006-11-21,19,18-24,zinal.andra923@gmail.com,9346502758,Indore,Madhya Pradesh,West,452001,2025-05-17,Premium,Grocery,False,True
C002503,CUST002503,Tanish,Behl,Tanish Behl,Male,1982-05-26,44,35-44,tanish.behl206@gmail.com,3389234952,Howrah,West Bengal,East,711101,2025-07-11,Regular,Home & Kitchen,False,False
C002504,CUST002504,Liam,Nagi,Liam Nagi,Male,1996-03-30,30,25-34,liam.nagi906@gmail.com,5782638803,Jaipur,Rajasthan,North,302001,2023-09-25,New,Books,False,True
C002505,CUST002505,Geetika,Luthra,Geetika Luthra,Female,1975-05-16,51,45-54,geetika.luthra416@gmail.com,8628697476,Hyderabad,Telangana,South,500001,2024-01-13,Regular,Home & Kitchen,False,True
C002506,CUST002506,Hemangini,Kale,Hemangini Kale,Female,1997-06-03,29,25-34,hemangini.kale445@gmail.com,4787268193,Asansol,West Bengal,East,713301,2026-05-30,Regular,Electronics,True,False
C002507,CUST002507,Darsh,Dubey,Darsh Dubey,Male,1977-08-26,48,45-54,darsh.dubey472@gmail.com,2806253941,Thiruvananthapuram,Kerala,South,695001,2023-08-31,New,Home & Kitchen,True,True
C002508,CUST002508,Yamini,Patel,Yamini Patel,Female,1984-03-01,42,35-44,yamini.patel409@gmail.com,8925883140,Kanpur,Uttar Pradesh,North,208001,2025-08-28,Regular,Fashion,False,True
C002509,CUST002509,Atharv,Kata,Atharv Kata,Male,1989-02-07,37,35-44,atharv.kata942@gmail.com,2826735490,Coimbatore,Tamil Nadu,South,641001,2023-06-11,New,Sports,False,True
C002510,CUST002510,Nikita,Sekhon,Nikita Sekhon,Female,2004-12-02,21,18-24,nikita.sekhon559@gmail.com,6896213250,Ludhiana,Punjab,North,141001,2025-11-24,Regular,Electronics,True,True
C002511,CUST002511,Sathvik,Gera,Sathvik Gera,Male,2002-03-22,24,18-24,sathvik.gera582@gmail.com,4347608823,Coimbatore,Tamil Nadu,South,641001,2025-08-29,Regular,Grocery,False,True
C002512,CUST002512,Advaith,Garde,Advaith Garde,Male,1990-01-30,36,35-44,advaith.garde963@gmail.com,4673631633,Mumbai,Maharashtra,West,400001,2023-06-12,New,Beauty,False,True
C002513,CUST002513,Abhiram,Memon,Abhiram Memon,Male,1991-11-05,34,25-34,abhiram.memon178@gmail.com,6280336490,Surat,Gujarat,West,395003,2025-07-02,New,Sports,False,True
C002514,CUST002514,Yasti,Mander,Yasti Mander,Female,1999-06-24,27,25-34,yasti.mander244@gmail.com,6343031016,Belagavi,Karnataka,South,590001,2023-10-29,Regular,Fashion,True,True
C002515,CUST002515,Tripti,Keer,Tripti Keer,Female,1991-01-09,35,35-44,tripti.keer780@gmail.com,4554140857,Bhopal,Madhya Pradesh,West,462001,2024-04-11,Regular,Sports,False,True
C002516,CUST002516,Ranbir,Doshi,Ranbir Doshi,Male,1976-07-24,49,45-54,ranbir.doshi281@gmail.com,8486106600,Lucknow,Uttar Pradesh,North,226001,2026-02-08,Regular,Books,False,True
C002517,CUST002517,Gavin,Ramachandran,Gavin Ramachandran,Male,1965-11-24,60,55+,gavin.ramachandran342@gmail.com,1749538916,Rajkot,Gujarat,West,360001,2023-09-19,New,Beauty,False,True
C002518,CUST002518,Ekani,Muni,Ekani Muni,Female,1984-05-12,42,35-44,ekani.muni678@gmail.com,7884573216,Delhi,Delhi,North,110001,2024-07-03,New,Sports,False,True
C002519,CUST002519,Priya,Bhalla,Priya Bhalla,Female,1977-07-28,48,45-54,priya.bhalla88@gmail.com,9354407110,Vadodara,Gujarat,West,390001,2025-08-14,Regular,Fashion,False,True
C002520,CUST002520,Vincent,Garg,Vincent Garg,Male,2007-06-09,19,18-24,vincent.garg560@gmail.com,0506671485,Hyderabad,Telangana,South,500001,2024-02-01,New,Sports,False,True
C002521,CUST002521,Kamala,Kapadia,Kamala Kapadia,Female,1979-01-14,47,45-54,kamala.kapadia417@gmail.com,7955412982,Cuttack,Odisha,East,753001,2026-06-25,Regular,Electronics,False,True
C002522,CUST002522,Madhav,Gokhale,Madhav Gokhale,Male,1976-02-20,50,45-54,madhav.gokhale41@gmail.com,1520895217,Nashik,Maharashtra,West,422001,2024-08-24,Regular,Sports,False,True
C002523,CUST002523,Rohan,Aggarwal,Rohan Aggarwal,Male,1973-08-29,52,45-54,rohan.aggarwal372@gmail.com,2505073249,Kolkata,West Bengal,East,700001,2026-01-08,Regular,Fashion,False,True
C002524,CUST002524,Azad,Kata,Azad Kata,Male,2006-05-13,20,18-24,azad.kata995@gmail.com,2502749623,Dhanbad,Jharkhand,East,826001,2026-01-16,New,Books,True,True
C002525,CUST002525,Ishwar,Tiwari,Ishwar Tiwari,Male,1984-08-26,41,35-44,ishwar.tiwari821@gmail.com,6543999428,Mangaluru,Karnataka,South,575001,2024-06-06,Regular,Sports,True,True
C002526,CUST002526,Pranav,Vohra,Pranav Vohra,Male,1966-10-14,59,55+,pranav.vohra348@gmail.com,6414863290,Indore,Madhya Pradesh,West,452001,2026-01-21,Regular,Fashion,True,True
C002527,CUST002527,Nathaniel,Bahri,Nathaniel Bahri,Male,1988-02-14,38,35-44,nathaniel.bahri116@gmail.com,1590518237,Rajkot,Gujarat,West,360001,2023-01-25,New,Books,False,True
C002528,CUST002528,Yagnesh,Garde,Yagnesh Garde,Male,1972-08-11,53,45-54,yagnesh.garde872@gmail.com,4447939117,Raipur,Chhattisgarh,Central,492001,2025-03-22,Regular,Beauty,True,True
C002529,CUST002529,Diya,Sundaram,Diya Sundaram,Female,1982-08-04,43,35-44,diya.sundaram277@gmail.com,5688486573,Panaji,Goa,West,403001,2023-12-19,New,Home & Kitchen,False,False
C002530,CUST002530,Wakeeta,Memon,Wakeeta Memon,Female,1984-05-29,42,35-44,wakeeta.memon714@gmail.com,7236604741,Jaipur,Rajasthan,North,302001,2023-04-20,Regular,Fashion,False,True
C002531,CUST002531,Ethan,Ahuja,Ethan Ahuja,Male,2003-06-23,23,18-24,ethan.ahuja25@gmail.com,6893825289,Kanpur,Uttar Pradesh,North,208001,2026-05-19,Regular,Grocery,False,True
C002532,CUST002532,Megha,Agrawal,Megha Agrawal,Female,1986-04-25,40,35-44,megha.agrawal686@gmail.com,1602695775,Nashik,Maharashtra,West,422001,2026-05-05,New,Beauty,False,True
C002533,CUST002533,Ekaja,Sani,Ekaja Sani,Female,1993-12-22,32,25-34,ekaja.sani550@gmail.com,1636781752,Ludhiana,Punjab,North,141001,2025-03-01,Regular,Beauty,False,False
C002534,CUST002534,Kalpit,Bhavsar,Kalpit Bhavsar,Male,1982-05-23,44,35-44,kalpit.bhavsar867@gmail.com,4298393039,Gwalior,Madhya Pradesh,Central,474001,2026-05-11,New,Home & Kitchen,False,True
C002535,CUST002535,Rachita,Khosla,Rachita Khosla,Female,2006-04-09,20,18-24,rachita.khosla47@gmail.com,8853298734,Coimbatore,Tamil Nadu,South,641001,2024-07-15,Regular,Sports,True,True
C002536,CUST002536,Alexander,Chander,Alexander Chander,Male,1971-03-15,55,55+,alexander.chander145@gmail.com,4754737704,Bilaspur,Chhattisgarh,Central,495001,2026-05-10,Regular,Grocery,False,True
C002537,CUST002537,Anmol,Sahni,Anmol Sahni,Male,1996-09-14,29,25-34,anmol.sahni821@gmail.com,6597739610,Kolkata,West Bengal,East,700001,2024-04-08,Regular,Fashion,False,True
C002538,CUST002538,Harish,Krishna,Harish Krishna,Male,1966-12-04,59,55+,harish.krishna952@gmail.com,8910804175,Warangal,Telangana,South,506002,2023-08-19,Premium,Sports,False,True
C002539,CUST002539,Tanish,Mall,Tanish Mall,Male,1980-01-31,46,45-54,tanish.mall738@gmail.com,8877169916,Howrah,West Bengal,East,711101,2024-03-06,Premium,Beauty,False,False
C002540,CUST002540,Nathaniel,Toor,Nathaniel Toor,Male,1996-12-16,29,25-34,nathaniel.toor189@gmail.com,4110485786,Kochi,Kerala,South,682001,2023-10-26,New,Books,True,True
C002541,CUST002541,Umang,Choudhry,Umang Choudhry,Male,1975-05-17,51,45-54,umang.choudhry56@gmail.com,8182912789,Mysuru,Karnataka,South,570001,2023-05-10,Regular,Grocery,False,True
C002542,CUST002542,Qadim,Gala,Qadim Gala,Male,1983-01-20,43,35-44,qadim.gala742@gmail.com,8415855373,Dehradun,Uttarakhand,North,248001,2026-05-07,Regular,Beauty,False,True
C002543,CUST002543,Bhavani,Mall,Bhavani Mall,Female,1980-01-29,46,45-54,bhavani.mall825@gmail.com,8559670716,Madurai,Tamil Nadu,South,625001,2023-01-23,Regular,Books,True,True
C002544,CUST002544,Joshua,Kumer,Joshua Kumer,Male,2002-09-25,23,18-24,joshua.kumer336@gmail.com,0040756023,Vadodara,Gujarat,West,390001,2023-05-07,Premium,Fashion,False,True
C002545,CUST002545,Darsh,Behl,Darsh Behl,Male,1994-04-02,32,25-34,darsh.behl441@gmail.com,7296822885,Dhanbad,Jharkhand,East,826001,2023-06-24,Regular,Books,True,True
C002546,CUST002546,Michael,Dube,Michael Dube,Male,1996-05-03,30,25-34,michael.dube702@gmail.com,7992519736,Mumbai,Maharashtra,West,400001,2024-10-06,Regular,Books,False,True
C002547,CUST002547,Samar,Nagy,Samar Nagy,Male,1984-04-02,42,35-44,samar.nagy779@gmail.com,8371053925,Mangaluru,Karnataka,South,575001,2023-01-08,New,Books,False,True
C002548,CUST002548,Baghyawati,Sani,Baghyawati Sani,Female,1999-03-16,27,25-34,baghyawati.sani770@gmail.com,3601743040,Thiruvananthapuram,Kerala,South,695001,2023-01-08,Regular,Books,True,True
C002549,CUST002549,Gaurangi,Palla,Gaurangi Palla,Female,1991-02-19,35,35-44,gaurangi.palla928@gmail.com,3166775270,Jodhpur,Rajasthan,North,342001,2023-06-02,Regular,Sports,True,True
C002550,CUST002550,Urvashi,Choudhry,Urvashi Choudhry,Female,1976-01-30,50,45-54,urvashi.choudhry389@gmail.com,7635064272,Jaipur,Rajasthan,North,302001,2024-07-04,New,Electronics,False,True
C002551,CUST002551,Amaira,Menon,Amaira Menon,Female,1979-10-25,46,45-54,amaira.menon467@gmail.com,6227025431,Chennai,Tamil Nadu,South,600001,2023-07-04,Regular,Fashion,False,True
C002552,CUST002552,Siya,Kata,Siya Kata,Female,2004-07-30,21,18-24,siya.kata52@gmail.com,6472560467,Coimbatore,Tamil Nadu,South,641001,2025-03-27,Regular,Beauty,True,True
C002553,CUST002553,Farhan,Basu,Farhan Basu,Male,1979-05-17,47,45-54,farhan.basu577@gmail.com,1550261340,Delhi,Delhi,North,110001,2026-02-24,Regular,Grocery,False,True
C002554,CUST002554,Warinder,Kara,Warinder Kara,Male,1971-11-07,54,45-54,warinder.kara631@gmail.com,6766540532,Noida,Uttar Pradesh,North,201301,2025-12-30,Regular,Beauty,False,True
C002555,CUST002555,Maya,Dugar,Maya Dugar,Female,2008-02-29,18,18-24,maya.dugar660@gmail.com,3532861780,Bengaluru,Karnataka,South,560001,2025-12-17,New,Grocery,False,True
C002556,CUST002556,Qadim,Bir,Qadim Bir,Male,1981-10-18,44,35-44,qadim.bir84@gmail.com,2136788645,Kanpur,Uttar Pradesh,North,208001,2025-12-19,Premium,Sports,False,True
C002557,CUST002557,Osha,Pradhan,Osha Pradhan,Female,1974-07-23,51,45-54,osha.pradhan89@gmail.com,0705570529,Mysuru,Karnataka,South,570001,2025-01-29,Regular,Grocery,True,True
C002558,CUST002558,Ridhi,Banik,Ridhi Banik,Female,2003-09-25,22,18-24,ridhi.banik145@gmail.com,4123599896,Noida,Uttar Pradesh,North,201301,2023-02-17,Regular,Fashion,True,False
C002559,CUST002559,Harini,Nadkarni,Harini Nadkarni,Female,2003-09-05,22,18-24,harini.nadkarni903@gmail.com,3560062551,Guwahati,Assam,East,781001,2025-01-04,Regular,Sports,False,True
C002560,CUST002560,Qadim,Chahal,Qadim Chahal,Male,1998-04-27,28,25-34,qadim.chahal976@gmail.com,3784953127,Noida,Uttar Pradesh,North,201301,2023-01-31,Regular,Electronics,False,True
C002561,CUST002561,Ira,Loke,Ira Loke,Female,1982-07-29,43,35-44,ira.loke990@gmail.com,9762134616,Hyderabad,Telangana,South,500001,2023-05-30,Regular,Home & Kitchen,True,True
C002562,CUST002562,Lakshit,Puri,Lakshit Puri,Male,1970-09-19,55,55+,lakshit.puri509@gmail.com,3222470810,Lucknow,Uttar Pradesh,North,226001,2025-09-23,Regular,Sports,True,True
C002563,CUST002563,Damyanti,Madan,Damyanti Madan,Female,2001-05-31,25,25-34,damyanti.madan864@gmail.com,1988408943,Noida,Uttar Pradesh,North,201301,2026-05-18,New,Electronics,True,True
C002564,CUST002564,Udarsh,Mittal,Udarsh Mittal,Male,2003-03-02,23,18-24,udarsh.mittal282@gmail.com,1793008058,Surat,Gujarat,West,395003,2023-07-08,Regular,Beauty,False,True
C002565,CUST002565,Abeer,Narayan,Abeer Narayan,Male,2000-01-16,26,25-34,abeer.narayan470@gmail.com,0334050810,Kochi,Kerala,South,682001,2023-10-16,Regular,Grocery,True,True
C002566,CUST002566,Omkaar,Puri,Omkaar Puri,Male,1980-07-17,45,45-54,omkaar.puri853@gmail.com,9021311669,Raipur,Chhattisgarh,Central,492001,2024-06-25,Regular,Home & Kitchen,True,True
C002567,CUST002567,Nidra,Sahota,Nidra Sahota,Female,1966-12-24,59,55+,nidra.sahota808@gmail.com,6764281259,Cuttack,Odisha,East,753001,2024-08-24,Regular,Books,False,True
C002568,CUST002568,Girish,Ranganathan,Girish Ranganathan,Male,1976-04-12,50,45-54,girish.ranganathan10@gmail.com,8849591260,Bengaluru,Karnataka,South,560001,2026-03-29,New,Books,False,True
C002569,CUST002569,Falan,Acharya,Falan Acharya,Male,1982-02-17,44,35-44,falan.acharya360@gmail.com,5657166578,Bilaspur,Chhattisgarh,Central,495001,2023-04-12,New,Grocery,True,True
C002570,CUST002570,Chasmum,Kakar,Chasmum Kakar,Female,1967-01-10,59,55+,chasmum.kakar895@gmail.com,0438964164,Surat,Gujarat,West,395003,2023-04-19,Regular,Fashion,False,True
C002571,CUST002571,Qushi,Baral,Qushi Baral,Female,2001-06-08,25,25-34,qushi.baral916@gmail.com,3223072487,Thiruvananthapuram,Kerala,South,695001,2025-10-27,New,Beauty,False,True
C002572,CUST002572,Sanya,Kumar,Sanya Kumar,Female,1971-11-18,54,45-54,sanya.kumar539@gmail.com,9557458618,Bengaluru,Karnataka,South,560001,2023-04-30,New,Beauty,False,True
C002573,CUST002573,Abeer,Naidu,Abeer Naidu,Male,1999-10-11,26,25-34,abeer.naidu84@gmail.com,0835442788,Kochi,Kerala,South,682001,2024-06-20,Regular,Fashion,True,False
C002574,CUST002574,Qushi,Uppal,Qushi Uppal,Female,1973-12-26,52,45-54,qushi.uppal585@gmail.com,6569325962,Ludhiana,Punjab,North,141001,2025-02-03,New,Electronics,True,True
C002575,CUST002575,Veer,Sarin,Veer Sarin,Male,1976-08-03,49,45-54,veer.sarin917@gmail.com,3127534183,Chennai,Tamil Nadu,South,600001,2023-08-26,Regular,Electronics,False,True
C002576,CUST002576,Orinder,Nori,Orinder Nori,Male,1997-06-26,28,25-34,orinder.nori771@gmail.com,0177106294,Bhubaneswar,Odisha,East,751001,2023-06-26,Regular,Grocery,True,True
C002577,CUST002577,Radhika,Badami,Radhika Badami,Female,1974-07-26,51,45-54,radhika.badami483@gmail.com,7353414391,Nagpur,Maharashtra,West,440001,2025-06-21,New,Beauty,True,True
C002578,CUST002578,Alexander,Kalla,Alexander Kalla,Male,1978-02-26,48,45-54,alexander.kalla937@gmail.com,6790667477,Jaipur,Rajasthan,North,302001,2026-04-30,Regular,Electronics,True,True
C002579,CUST002579,Ekansh,Behl,Ekansh Behl,Male,1972-02-14,54,45-54,ekansh.behl242@gmail.com,8384378260,Dehradun,Uttarakhand,North,248001,2026-03-21,Regular,Beauty,False,True
C002580,CUST002580,Brijesh,Sekhon,Brijesh Sekhon,Male,1997-05-19,29,25-34,brijesh.sekhon888@gmail.com,3422539392,Howrah,West Bengal,East,711101,2025-12-04,Regular,Beauty,False,True
C002581,CUST002581,Ekani,Lalla,Ekani Lalla,Female,1974-03-15,52,45-54,ekani.lalla433@gmail.com,2774575021,Panaji,Goa,West,403001,2023-09-27,Regular,Home & Kitchen,False,True
C002582,CUST002582,Orinder,Grover,Orinder Grover,Male,1971-10-29,54,45-54,orinder.grover561@gmail.com,6036383968,Patna,Bihar,East,800001,2025-11-20,Premium,Grocery,True,True
C002583,CUST002583,Yash,Tiwari,Yash Tiwari,Male,1985-09-28,40,35-44,yash.tiwari584@gmail.com,5983589477,Pune,Maharashtra,West,411001,2023-05-25,New,Home & Kitchen,True,True
C002584,CUST002584,Baghyawati,Rajagopal,Baghyawati Rajagopal,Female,2004-09-10,21,18-24,baghyawati.rajagopal819@gmail.com,5320254616,Nagpur,Maharashtra,West,440001,2024-01-11,New,Home & Kitchen,True,True
C002585,CUST002585,Vritti,Mann,Vritti Mann,Female,1993-06-26,32,25-34,vritti.mann165@gmail.com,8986361395,Jodhpur,Rajasthan,North,342001,2024-06-08,Regular,Books,True,True
C002586,CUST002586,Mohini,Narang,Mohini Narang,Female,2005-05-05,21,18-24,mohini.narang773@gmail.com,5723501947,Amritsar,Punjab,North,143001,2023-05-04,Regular,Home & Kitchen,False,True
C002587,CUST002587,Jalsa,Talwar,Jalsa Talwar,Female,1998-08-25,27,25-34,jalsa.talwar922@gmail.com,8965499779,Jodhpur,Rajasthan,North,342001,2024-02-01,Regular,Fashion,False,False
C002588,CUST002588,Chaman,Srinivas,Chaman Srinivas,Female,2003-03-06,23,18-24,chaman.srinivas243@gmail.com,8100142866,Ludhiana,Punjab,North,141001,2025-10-27,New,Home & Kitchen,False,True
C002589,CUST002589,Barkha,Rana,Barkha Rana,Female,1977-11-17,48,45-54,barkha.rana64@gmail.com,5951490967,Ranchi,Jharkhand,East,834001,2024-09-02,Regular,Fashion,False,True
C002590,CUST002590,Chavvi,Atwal,Chavvi Atwal,Female,2000-04-09,26,25-34,chavvi.atwal370@gmail.com,8724227496,Jodhpur,Rajasthan,North,342001,2024-07-20,Regular,Grocery,False,True
C002591,CUST002591,Siddharth,Palla,Siddharth Palla,Male,1974-03-24,52,45-54,siddharth.palla618@gmail.com,5171972512,Delhi,Delhi,North,110001,2025-03-24,New,Beauty,True,True
C002592,CUST002592,Ikbal,Kunda,Ikbal Kunda,Male,1979-06-24,47,45-54,ikbal.kunda726@gmail.com,7577773426,Ludhiana,Punjab,North,141001,2024-11-13,Premium,Home & Kitchen,True,True
C002593,CUST002593,Oviya,Wali,Oviya Wali,Female,1998-04-15,28,25-34,oviya.wali983@gmail.com,0497914077,Bilaspur,Chhattisgarh,Central,495001,2023-02-26,Regular,Beauty,True,True
C002594,CUST002594,Baljiwan,Gopal,Baljiwan Gopal,Male,2000-03-09,26,25-34,baljiwan.gopal29@gmail.com,9074666974,Coimbatore,Tamil Nadu,South,641001,2025-08-05,Regular,Grocery,True,False
C002595,CUST002595,Warjas,Doshi,Warjas Doshi,Male,1971-08-12,54,45-54,warjas.doshi729@gmail.com,3566830325,Bhopal,Madhya Pradesh,West,462001,2024-08-27,Regular,Grocery,False,True
C002596,CUST002596,Guneet,Ram,Guneet Ram,Male,2004-06-17,22,18-24,guneet.ram847@gmail.com,8767350781,Kochi,Kerala,South,682001,2023-02-18,Regular,Beauty,False,True
C002597,CUST002597,Baghyawati,Tata,Baghyawati Tata,Female,1977-06-12,49,45-54,baghyawati.tata196@gmail.com,6461261499,Guwahati,Assam,East,781001,2023-06-20,Regular,Electronics,False,True
C002598,CUST002598,Ishani,Ravel,Ishani Ravel,Female,1981-07-30,44,35-44,ishani.ravel787@gmail.com,7564439095,Indore,Madhya Pradesh,West,452001,2026-03-04,Regular,Electronics,True,True
C002599,CUST002599,Azad,Nayar,Azad Nayar,Male,1992-03-29,34,25-34,azad.nayar938@gmail.com,6362105164,Chennai,Tamil Nadu,South,600001,2024-10-16,New,Fashion,False,False
C002600,CUST002600,Baghyawati,Sehgal,Baghyawati Sehgal,Female,2000-03-19,26,25-34,baghyawati.sehgal458@gmail.com,1135373965,Dhanbad,Jharkhand,East,826001,2026-04-19,New,Sports,False,True
